"","cloud_cover","cloud_cover_anom","cloud_cover_lanom","lon","lat","month","is_land","resid","proj_x","proj_y","loc_ind"
"5253",69.508064516129,3.43336533538147,0.0532291922453458,140.625,-6.66657018661499,3,TRUE,7.7928037508156,1.5456002606836,-0.09130486877474,1253
"5254",79.9596774193548,6.20575236815155,0.0830036544673014,-76.875,-4.76183986663818,3,TRUE,14.1211942260161,-0.862741117175697,-0.0652454745879316,1254
"5257",48.258064516129,-2.34611175115207,-0.0399990709482605,-69.375,19.9997005462646,3,FALSE,-6.83145817927174,-0.751792359929623,0.272010721825986,1257
"5260",52.991935483871,-5.7092037890425,-0.0845442679664719,106.875,-19.9997005462646,3,FALSE,0.00861141623046254,1.13270048896063,-0.272010721825986,1260
"5265",42.1451612903226,-5.85092645929339,-0.112723890406347,-170.625,21.9043998718262,3,FALSE,-13.0896412355104,-1.81997050487493,0.297446057231875,1265
"5268",24.8467741935484,-28.7065044162826,-0.641330712539786,95.625,21.9043998718262,3,TRUE,-8.03946266278522,1.00446459558671,0.297446057231875,1268
"5272",62.6048387096774,7.73865687403993,0.159707635610812,116.25,25.7138996124268,3,TRUE,32.3847941405553,1.20120330971901,0.34791916786841,1272
"5281",64.8145161290323,-0.119498847926266,-7.21379437749192e-05,166.875,-56.1893005371094,3,FALSE,0.528322180578575,1.2771924136541,-0.721211883362576,1281
"5305",49.7983870967742,1.90043682795699,0.0419661974882137,-93.75,25.7138996124268,3,FALSE,-5.86145004843424,-0.986353937248941,0.34791916786841,1305
"5307",59.4838709677419,17.5826436891961,0.359979297145755,105,-65.7125015258789,3,FALSE,0.769006614648621,0.660313998266214,-0.820892757196919,1307
"5310",49.3629032258064,-4.83185803891449,-0.0847865389074265,88.125,61.9033012390137,3,TRUE,-0.740279712176495,0.603398606161562,0.782330867920609,1310
"5316",40.241935483871,-6.75850454429084,-0.133519960022332,-86.25,31.4281005859375,3,TRUE,10.9711066001453,-0.878059677437469,0.422454391047245,1316
"5327",66.258064516129,17.1594454045059,0.310745202293983,-129.375,-12.3808002471924,3,FALSE,12.9521692218567,-1.42703858222016,-0.169206601261541,1327
"5333",14.5322580645161,-8.48691116231439,-0.308058871032122,140.625,-75.2350997924805,3,TRUE,-14.1959126400374,0.650205310198316,-0.908021195941843,1333
"5334",5.23387096774194,-1.62089253712238,0.142290372898453,54.375,-75.2350997924805,3,TRUE,-23.4942997368116,0.248736259606067,-0.908021195941843,1334
"5342",60.2661290322581,-4.29564772145417,-0.0584432248376396,159.375,33.3328018188477,3,FALSE,3.30344421542946,1.5748070522292,0.446937965851299,1342
"5350",70.2661290322581,2.83605030721967,0.0412071332469326,131.25,-48.570499420166,3,FALSE,6.61325337916208,1.11916195764012,-0.634471339984409,1350
"5353",59.8225806451613,-4.41292082693293,-0.0691381896304186,48.75,-50.4752006530762,3,FALSE,-4.29787261476332,0.400659666802423,-0.656664412013138,1353
"5363",57.991935483871,-2.79771345366103,-0.0206979334577557,-7.5,-14.2854995727539,3,FALSE,4.91783342473608,-0.0919494883387216,-0.19504375364097,1363
"5368",47.4677419354839,2.41703949052739,0.0714136437915465,11.25,-67.6171035766602,3,FALSE,-8.99711755272041,0.06226984901595,-0.839444157726797,1368
"5382",38.741935483871,7.1361335125448,0.274333892837048,30,39.0470008850098,3,TRUE,5.75501189577009,0.275994835602321,0.519132647565433,1382
"5388",37.1693548387097,-7.04150025601638,-0.158716195861383,-37.5,-16.1902008056641,3,FALSE,-15.7718549007037,-0.416542777196634,-0.220797496835121,1388
"5390",36.5806451612903,-16.1824324756784,-0.345238717556051,159.375,14.2854995727539,3,FALSE,-18.3755295879168,1.72660705880488,0.19504375364097,1390
"5394",37.7661290322581,-13.3243471582181,-0.279749573549882,-88.125,16.1902008056641,3,FALSE,-17.1812805627455,-0.965160093504395,0.220797496835121,1394
"5396",49.4032258064516,1.31671786994368,0.0406015932937014,110.625,-16.1902008056641,3,FALSE,-3.53798393296176,1.18867085200015,-0.220797496835121,1396
"5397",70.6532258064516,16.6937051971326,0.271776003433985,157.5,-37.1422004699707,3,FALSE,12.1233234475233,1.51122500630727,-0.495289214522328,1397
"5400",39.3225806451613,-2.09703981054788,-0.0422465465387361,144.375,-37.1422004699707,3,TRUE,4.50804489743021,1.38453548482043,-0.495289214522328,1400
"5403",26.5403225806452,-6.4146969406042,-0.183795272782014,-116.25,77.1393966674805,3,FALSE,-22.3615931849715,-0.499345249973771,0.923542058827501,1403
"5424",57.8387096774194,-6.68711917562724,-0.106169851692745,-15,-40.9516983032227,3,FALSE,-2.64868449563081,-0.148732996880307,-0.542735018565535,1424
"5433",26.491935483871,-5.38569668458781,-0.113970475106881,-146.25,75.2350997924805,3,FALSE,-24.2951157623445,-0.685115662423729,0.908021195941843,1433
"5436",68.5241935483871,8.46349526369688,0.134152967378381,153.75,46.6657981872559,3,FALSE,9.09900500711214,1.34285415862548,0.611966828195635,1436
"5438",64.1693548387097,-0.0102150537634458,0.000314433369855927,67.5,-46.6657981872559,3,FALSE,1.14231714996559,0.584924204063858,-0.611966828195635,1438
"5447",49.5403225806452,4.46561379928315,0.102456325450826,37.5,-19.9997005462646,3,FALSE,-3.44300148699535,0.390932027163404,-0.272010721825986,1447
"5470",56.7741935483871,6.34458365335382,0.124988740865171,28.125,52.3799018859863,3,TRUE,11.8180358828021,0.221902135128946,0.678530115022615,1470
"5473",14.491935483871,-12.6158250128008,-0.538454602575228,-33.75,69.5216979980469,3,TRUE,-33.0908590867619,-0.198310122018594,0.857469755400841,1473
"5474",62.0322580645161,-0.89269713261649,-0.0130774158848874,78.75,-52.3799018859863,3,FALSE,-2.36876938364803,0.635099214334571,-0.678530115022615,1474
"5486",58.4193548387097,7.1092757936508,0.135587631693164,-54.375,21.9043998718262,3,FALSE,3.18455231287668,-0.586766446926891,0.297446057231875,1486
"5497",3.98387096774194,-4.64766385048643,-0.29171252786759,91.875,-80.9473037719727,3,TRUE,-14.2521768161949,0.308666600982514,-0.952197058350705,1497
"5504",47.758064516129,-0.964756144393242,-0.00951553174887199,45,58.0938987731934,3,TRUE,-1.10536381786421,0.328221558650935,0.741990864122612,1504
"5518",40.4274193548387,-10.2578709037378,-0.213425977686418,-131.25,-23.8092002868652,3,FALSE,-13.0272130742981,-1.3901469161769,-0.322753648959903,1518
"5522",32.6774193548387,0.703864247311831,0.0462074140951598,-58.125,-86.6530990600586,3,TRUE,29.6883480511833,-0.1040716357275,-0.987345272367712,1522
"5527",40.2177419354839,-6.01840437788018,-0.129466555575953,24.375,59.9986000061035,3,FALSE,-18.8902062385258,0.168526017936383,0.762371260174684,1527
"5530",49.3225806451613,-4.38521505376344,-0.0682503351654167,140.625,69.5216979980469,3,TRUE,1.7397860745284,0.798600221101904,0.857469755400841,1530
"5533",61.2258064516129,-2.94135624679979,-0.0456036398926027,176.25,-59.9986000061035,3,FALSE,-1.85267367761911,1.26057461416415,-0.762371260174684,1533
"5540",32.8145161290323,6.80821652585765,0.318660047198347,-9.375,23.8092002868652,3,TRUE,1.46146606283881,-0.108451177857772,0.322753648959903,1540
"5549",39.4435483870968,-17.7855174731183,-0.321613014828884,101.25,23.8092002868652,3,TRUE,8.09049832090333,1.05493418461651,0.322753648959903,1549
"5564",70.3306451612903,1.51163914490527,0.0217325102003025,86.25,-46.6657981872559,3,FALSE,7.30360747254623,0.749691585490297,-0.611966828195635,1564
"5566",39.7096774193548,2.29576932923707,0.0928514779515179,35.625,46.6657981872559,3,TRUE,-0.0311172278913533,0.304819655638912,0.611966828195635,1566
"5568",53.9032258064516,8.97452956989247,0.181924077634278,-67.5,-46.6657981872559,3,TRUE,16.7654569222861,-0.601400942206502,-0.611966828195635,1568
"5578",24.6048387096774,4.06937403993856,0.305788488871823,41.25,25.7138996124268,3,TRUE,-5.61520585944471,0.419932864373311,0.34791916786841,1578
"5591",55.3629032258064,-4.01895961341526,-0.0621750245364447,168.75,-16.1902008056641,3,FALSE,2.42169348639307,1.81856480776091,-0.220797496835121,1591
"5599",38.6451612903226,-10.2683243727599,-0.171747391451628,-95.625,16.1902008056641,3,TRUE,-1.18812788946955,-1.0464367329574,0.220797496835121,1599
"5617",20.1532258064516,-0.605013120839732,0.142962271856943,16.875,27.6186008453369,3,TRUE,-9.33920053038019,0.164308291323455,0.372932224183756,1617
"5620",70.6612903225806,14.5855782770097,0.327164889203087,-52.5,-19.9997005462646,3,TRUE,29.2762605084304,-0.571362193546513,-0.272010721825986,1620
"5621",64.1451612903226,10.0401977726575,0.177177460346739,-54.375,27.6186008453369,3,FALSE,8.21117495746415,-0.57024642282846,0.372932224183756,1621
"5623",40.6129032258064,-14.5879832309268,-0.285569387784522,-163.125,-21.9043998718262,3,FALSE,-12.5510208053792,-1.74040895274925,-0.297446057231875,1623
"5633",58.4677419354839,0.952601766513055,0.0197388832778227,-165,-37.1422004699707,3,FALSE,-0.0621604234444743,-1.60171752165501,-0.495289214522328,1633
"5650",71.2338709677419,-0.778891449052736,-0.00902594915452859,103.125,-4.76183986663818,3,FALSE,16.0676821850933,1.13299737074881,-0.0652454745879316,1650
"5653",56.0725806451613,-0.837027969790071,-0.00879973163119452,50.625,-8.57131004333496,3,FALSE,2.01756232885966,0.548270367948759,-0.117325644629951,1653
"5656",63.9838709677419,-4.25979102662571,-0.0605077373192406,-112.5,8.57131004333496,3,FALSE,8.64854966446937,-1.25171159475094,0.117325644629951,1656
"5663",60.7822580645161,10.4098678315412,0.20534301715342,-120,-10.4760398864746,3,FALSE,7.14845374130303,-1.32988225111803,-0.143296420772171,1663
"5677",59.6129032258064,2.97604486687148,0.0549577313929932,-56.25,-46.6657981872559,3,FALSE,-3.41413446293764,-0.502540513350639,-0.611966828195635,1677
"5704",59.5887096774194,6.41769393241167,0.13545830166403,176.25,-23.8092002868652,3,FALSE,6.13407724828255,1.84367002358213,-0.322753648959903,1704
"5723",67.1693548387097,16.8891417050691,0.307701657875212,155.625,-29.5233993530273,3,FALSE,12.1540843023739,1.57691856445066,-0.397782161106919,1723
"5748",47.0241935483871,-12.5032290066564,-0.216110382993417,-106.875,-31.4281005859375,3,FALSE,-8.74789749041273,-1.08577271941192,-0.422454391047245,1748
"5749",35.0967741935484,20.1854502688172,1.28634100102663,61.875,29.5233993530273,3,TRUE,5.92128469408039,0.621210343571473,0.397782161106919,1749
"5750",49.1048387096774,-12.8267873143881,-0.222574940370553,-125.625,-31.4281005859375,3,FALSE,-6.66725232912241,-1.27460275757052,-0.422454391047245,1750
"5761",64.1612903225806,-0.537303187403992,-0.00662793876271817,-118.125,-59.9986000061035,3,FALSE,1.08281019334863,-0.856112171116826,-0.762371260174684,1761
"5763",62.0241935483871,0.0315620199692788,0.00669503432171048,18.75,-59.9986000061035,3,FALSE,-1.05428658084491,0.128079773631651,-0.762371260174684,1763
"5764",59.6048387096774,6.97684011776754,0.13073341181057,-176.25,2.85710000991821,3,FALSE,3.3023438552173,-1.96724000818139,0.0391582901112257,1764
"5767",49.3870967741936,10.1965821812596,0.259556213665534,-150,2.85710000991821,3,FALSE,-6.91539808026656,-1.67579704400637,0.0391582901112257,1767
"5772",42.8387096774194,-11.0232142857143,-0.206308020092058,63.75,4.76183986663818,3,FALSE,-13.0713947992456,0.696429576515321,0.0652454745879316,1772
"5773",45.6854838709677,-2.07957309267793,-0.0327350017903045,39.375,-4.76183986663818,3,FALSE,-9.48070491168091,0.426173322942212,-0.0652454745879316,1773
"5782",55.4838709677419,12.1739119303635,0.290343857431662,-116.25,-4.76183986663818,3,FALSE,0.317682185093287,-1.29930891140918,-0.0652454745879316,1782
"5788",66.1774193548387,4.63928891449052,0.0735204575337685,-161.25,-56.1893005371094,3,FALSE,1.89122540638502,-1.24832930826079,-0.721211883362576,1788
"5794",63.2661290322581,-2.82741135432669,-0.0423376394668198,136.875,-56.1893005371094,3,FALSE,-1.02006491619562,1.0462875705076,-0.721211883362576,1794
"5795",76.2983870967742,5.63141161034306,0.0796525393305414,136.875,-6.66657018661499,3,FALSE,21.7316397646885,1.50410763623572,-0.09130486877474,1795
"5796",60.8467741935484,-5.22227182539683,-0.0707516924481686,18.75,6.66657018661499,3,TRUE,1.92762486029756,0.197089966127439,0.09130486877474,1796
"5803",76.9435483870968,5.54135304659498,0.0790789196261157,112.5,-6.66657018661499,3,FALSE,22.3768010550111,1.23440557732449,-0.09130486877474,1803
"5810",57.1370967741936,2.46842197900666,0.0508756397598251,-135,8.57131004333496,3,FALSE,1.80177547092098,-1.49998496891642,0.117325644629951,1810
"5814",61.7661290322581,-2.12438076036867,-0.0280565935774586,155.625,-8.57131004333496,3,FALSE,7.71111071595643,1.70687944738765,-0.117325644629951,1814
"5819",47.0241935483871,-11.5424443164363,-0.21182245095555,-174.375,8.57131004333496,3,FALSE,-8.31112775488547,-1.934463373706,0.117325644629951,1819
"5824",54.0645161290323,-6.44804307475679,-0.0992102960568122,155.625,31.4281005859375,3,FALSE,-2.52654246364079,1.55784781480841,0.422454391047245,1824
"5828",56.9435483870968,6.68719758064516,0.12605064923665,15,-33.3328018188477,3,FALSE,0.314290686218862,0.139775773866497,-0.446937965851299,1828
"5830",80.6129032258064,16.7813492063492,0.250419521932774,-157.5,31.4281005859375,3,FALSE,24.0218446331334,-1.59561382244013,0.422454391047245,1830
"5831",50.3709677419355,-0.681717229902716,-0.00470098922196804,-48.75,-31.4281005859375,3,FALSE,-5.40112329686435,-0.500399601120278,-0.422454391047245,1831
"5836",21.6693548387097,-5.9994383640553,-0.160431766167046,-114.375,31.4281005859375,3,FALSE,-34.9217037539634,-1.16130473467536,0.422454391047245,1836
"5841",14.6209677419355,-25.4125240015361,-0.744317118047375,50.625,10.4760398864746,3,TRUE,-35.5694718512787,0.546385731079501,0.143296420772171,1841
"5845",52.4032258064516,-1.36914522529442,-0.0142806120922359,-150,10.4760398864746,3,FALSE,-2.74410729993042,-1.6597755227132,0.143296420772171,1845
"5846",65.258064516129,11.4811091909882,0.205399388854673,-140.625,-12.3808002471924,3,FALSE,11.9521692218567,-1.55023615766363,-0.169206601261541,1846
"5857",64.8709677419355,5.94975838453662,0.103330183384448,151.875,-12.3808002471924,3,FALSE,11.5650724476631,1.65290080386651,-0.169206601261541,1857
"5863",73.758064516129,7.91988127240144,0.119888633983339,-176.25,33.3328018188477,3,FALSE,16.7953796993004,-1.76117475071786,0.446937965851299,1863
"5883",60.7903225806452,5.55462589605735,0.112939163098512,3.75,-77.1393966674805,3,TRUE,35.0780007406381,0.0119842859993705,-0.923542058827501,1883
"5893",17.4274193548387,-11.4104390681004,-0.424728740525811,24.375,16.1902008056641,3,TRUE,-22.4058698249534,0.25398949829063,0.220797496835121,1893
"5895",39.7983870967742,-25.2893881208397,-0.463108195318845,-97.5,-16.1902008056641,3,FALSE,-13.1428226426392,-1.06675589282065,-0.220797496835121,1895
"5896",61.5806451612903,0.702006528417819,0.0232792155741235,-35.625,16.1902008056641,3,FALSE,6.63323556628671,-0.396223617333383,0.220797496835121,1896
"5920",54.2741935483871,-5.6830085125448,-0.0942362850631451,0,-35.2374992370605,3,FALSE,-3.28391435670756,-0.00918766129988484,-0.471220420389993,1920
"5931",48.5322580645161,0.0948172683051709,0.00550930100574254,121.875,-35.2374992370605,3,FALSE,-9.02584984057852,1.18520830768514,-0.471220420389993,1931
"5935",41.9758064516129,-3.26549699180747,-0.0706776087493304,33.75,67.6171035766602,3,TRUE,-6.98173960668878,0.198131337778023,0.839444157726797,1935
"5936",49.9193548387097,-2.27075972862263,-0.0130243482563919,178.125,-67.6171035766602,3,FALSE,-6.54550464949461,1.06990922400132,-0.839444157726797,1936
"5941",65.0403225806452,-2.04356438812083,-0.0128760850556082,0,-18.0949993133545,3,FALSE,12.1303056833585,-0.0100953491659579,-0.246457815464419,1941
"5943",28.2741935483871,-24.2875224014337,-0.534404481621805,91.875,18.0949993133545,3,FALSE,-26.7185993567649,0.979248869097917,0.246457815464419,1943
"5946",51.2822580645161,-3.10452828981055,-0.0538275537624586,80.625,61.9033012390137,3,TRUE,1.17907512653318,0.551493349717557,0.782330867920609,1946
"5948",62.6129032258064,-5.34995359703021,-0.0788146590934957,-80.625,-61.9033012390137,3,FALSE,0.619992565396958,-0.564469663828558,-0.782330867920609,1948
"5949",60.1451612903226,4.03683275729647,0.0725969515681939,-41.25,61.9033012390137,3,FALSE,1.51652217517691,-0.29196706749753,0.782330867920609,1949
"5950",2.28225806451613,1.27540162570405,0.603621826117334,146.25,-84.7531967163086,3,TRUE,-6.36124883880375,0.344761321151721,-0.976936596277307,1950
"5951",62.9274193548387,3.98114599334357,0.0863681487375469,-116.25,-67.6171035766602,3,FALSE,6.46255986663442,-0.707611920635796,-0.839444157726797,1951
"5954",41.0483870967742,-7.22820180491551,-0.149045770091202,20.625,65.7125015258789,3,TRUE,-8.75555855751467,0.124924269942257,0.820892757196919,1954
"5956",79.3790322580645,15.3710573476702,0.230960461760367,-131.25,-67.6171035766602,3,FALSE,22.9141727698602,-0.798186246477177,-0.839444157726797,1956
"5957",53.3870967741936,1.43051875320021,0.0522608524203241,-155.625,-19.9997005462646,3,FALSE,0.403772706553046,-1.67399098810996,-0.272010721825986,1957
"5971",50.9112903225806,-9.41996767793138,-0.164497497453289,-155.625,-39.0470008850098,3,FALSE,-8.60465709435314,-1.48681088856734,-0.519132647565433,1971
"5972",48.991935483871,-8.8252928187404,-0.153415290733407,136.875,39.0470008850098,3,FALSE,-9.13871476851636,1.29094358588182,0.519132647565433,1972
"5979",64.1854838709677,4.37676971326165,0.0718007277624446,65.625,-39.0470008850098,3,FALSE,4.66953645403396,0.614311085695489,-0.519132647565433,1979
"5987",35.5967741935484,2.58018913210445,0.114542473330423,-110.625,39.0470008850098,3,TRUE,2.60985060544751,-1.05946404634439,0.519132647565433,1987
"5993",34.9274193548387,-2.12703853046595,-0.0205172094965396,-136.875,82.8507995605469,3,FALSE,-6.94609923650816,-0.400821473516486,0.965132736268758,1993
"5999",61.9354838709677,-0.0460717485919062,0.00305405910905687,-168.75,-58.0938987731934,3,FALSE,-1.89784861501762,-1.264002172677,-0.741990864122612,1999
"6008",76.4083333333333,8.69832629288274,0.126407714050327,180,35.2374992370605,4,FALSE,19.0582759734999,1.75484330827801,0.471220420389993,8
"6026",46.8,2.12141737071173,0.0575518138978173,43.125,54.2845993041992,4,TRUE,0.33221862995902,0.334730680010206,0.700051746609707,26
"6028",45.9583333333333,-10.8425323220686,-0.201819543201254,-37.5,-27.6186008453369,4,FALSE,-8.41915094396367,-0.396272937897744,-0.372932224183756,28
"6041",54.5833333333333,-0.333462941628262,0.00131892222420049,-116.25,23.8092002868652,4,FALSE,-0.842513216761909,-1.23239974838378,0.322753648959903,41
"6050",63.3,7.79899513568868,0.145217249620533,-151.875,-18.0949993133545,4,FALSE,10.3899831027134,-1.64554191405114,-0.246457815464419,50
"6052",58.9,15.1134440604199,0.318360320059383,0,-67.6171035766602,4,FALSE,2.43514051179571,-0.00566089536508636,-0.839444157726797,52
"6066",33.2416666666667,-0.906155593958012,0.0510656207933207,24.375,39.0470008850098,4,FALSE,-24.8889835857207,0.222576480324452,0.519132647565433,66
"6093",63.75,-1.77422875064003,-0.0192586824916372,-18.75,44.761100769043,4,FALSE,4.58923581706638,-0.176752594125895,0.589166220976401,93
"6128",46.4666666666667,-7.08696716589861,-0.132148242585829,-16.875,29.5233993530273,4,FALSE,-9.77884681876425,-0.181584561967046,0.397782161106919,128
"6134",60.0833333333333,-1.50096806195597,-0.0211474889188192,-46.875,-40.9516983032227,4,FALSE,-0.404060839716821,-0.44619899064092,-0.542735018565535,134
"6138",67.2666666666667,1.18704397081413,0.0207901631241558,-80.625,-2.85710000991821,4,FALSE,11.4161153844288,-0.905554924400959,-0.0391582901112257,138
"6150",63.5416666666667,3.13515264976958,0.0601722956076864,-121.875,-29.5233993530273,4,FALSE,8.52639613033086,-1.25197776935174,-0.397782161106919,150
"6156",25.125,8.61326004864311,0.621437423498787,37.5,27.6186008453369,4,TRUE,-4.3674263368318,0.37694255068322,0.372932224183756,156
"6160",44.75,-1.09374839989759,0.0378470930052273,178.125,-71.4262008666992,4,FALSE,-5.84938762001411,0.953349470704859,-0.874934656392894,160
"6164",54.35,-8.22516481054787,-0.128292866567913,101.25,12.3808002471924,4,FALSE,-0.671881849788273,1.09851171437091,0.169206601261541,164
"6170",69.2833333333333,2.89795186891961,0.0451817137239674,-148.125,44.761100769043,4,FALSE,10.1225691503997,-1.33826964123892,0.589166220976401,170
"6184",66.8916666666667,6.58211405529954,0.10765572167755,-163.125,-25.7138996124268,4,FALSE,13.0334509162656,-1.70902909919371,-0.34791916786841,184
"6186",17.95,-30.4197580645161,-0.884275276537408,65.625,14.2854995727539,4,FALSE,-37.0061747492071,0.704946077263532,0.19504375364097,186
"6196",60.8666666666667,8.10513472862263,0.151476582875123,-106.875,16.1902008056641,4,FALSE,5.91925707166306,-1.1683516921369,0.220797496835121,196
"6207",39.8666666666667,-9.90425947260625,-0.201992160374767,-7.5,-23.8092002868652,4,FALSE,-13.5879657624701,-0.088732781883632,-0.322753648959903,207
"6211",50.1333333333333,-1.34555331541219,-0.00214604982762978,-151.875,59.9986000061035,4,FALSE,-8.97461484067638,-1.09878963694522,0.762371260174684,211
"6217",67.075,-8.48918810803892,-0.114814035889378,-127.5,27.6186008453369,4,FALSE,11.1410136671416,-1.3241315241949,0.372932224183756,217
"6230",65.4,7.76182155657963,0.129444029784159,165,-14.2854995727539,4,FALSE,12.3258979408651,1.78790671769736,-0.19504375364097,230
"6236",30.55,8.65014880952381,0.416376903547947,-5.625,25.7138996124268,4,TRUE,0.329955430877872,-0.0683611639677484,0.34791916786841,236
"6237",51.9166666666667,-4.08513824884793,-0.0563756443215175,176.25,25.7138996124268,4,FALSE,-3.74317047854177,1.82621966599556,0.34791916786841,237
"6239",23.025,5.46258320532514,0.696872124211508,60,33.3328018188477,4,TRUE,-6.72243722942499,0.587058250239287,0.446937965851299,239
"6247",70.15,-0.749547171018946,-0.00790852947824394,-176.25,44.761100769043,4,FALSE,10.9892358170664,-1.59077334713305,0.589166220976401,247
"6250",40.0083333333333,1.30172971070149,0.0404946973415155,103.125,52.3799018859863,4,TRUE,-4.9478243322517,0.834045956174316,0.678530115022615,250
"6251",39.7833333333333,-17.4871047747056,-0.330825831349546,52.5,0.952368021011353,4,FALSE,-16.9852785107732,0.572867845433342,0.0130546246826355,251
"6254",25.45,-24.7886984767025,-0.600564367786136,5.625,-10.4760398864746,4,FALSE,-28.1838043232131,0.0515458236867454,-0.143296420772171,254
"6264",42.9916666666667,-10.7185563876088,-0.206128701067953,-86.25,-25.7138996124268,4,FALSE,-10.8665490837344,-0.908226892714371,-0.34791916786841,264
"6265",55.9416666666667,-1.88877368151562,-0.0245447833454984,-159.375,27.6186008453369,4,FALSE,0.00768033380823969,-1.65274810684181,0.372932224183756,265
"6273",33.875,1.46851638504864,0.178669392690096,123.75,-21.9043998718262,4,TRUE,-5.76106506099664,1.30282041605801,-0.297446057231875,273
"6275",71.2666666666667,0.420062083973377,0.007570855370993,105,2.85710000991821,4,FALSE,14.9641718122066,1.15536317940812,0.0391582901112257,275
"6284",60,-0.300612839221714,0.0048494838825679,-133.125,-27.6186008453369,4,FALSE,5.622515722703,-1.38212268583847,-0.372932224183756,284
"6298",64.9083333333333,7.06738191244239,0.117327331360877,-161.25,-12.3808002471924,4,FALSE,11.602438039061,-1.77609837930998,-0.169206601261541,298
"6299",50.4166666666667,-5.03126600102407,-0.0568884458679761,75,8.57131004333496,4,FALSE,-4.9186546366059,0.817233189961358,0.117325644629951,299
"6305",63.3333333333333,0.528926651305689,0.0135821124359801,-101.25,-35.2374992370605,4,FALSE,5.77522542823868,-1.00145508168745,-0.471220420389993,305
"6307",65.7166666666667,-1.06196556579621,-0.0148570799809171,97.5,-40.9516983032227,4,FALSE,5.22927249361651,0.901146981098329,-0.542735018565535,307
"6313",60.8583333333333,10.7559347798259,0.296606549032809,-43.125,-19.9997005462646,4,TRUE,19.4733035191831,-0.471123212222563,-0.272010721825986,313
"6314",17.125,-15.3114919354839,-0.533894851686223,144.375,-19.9997005462646,4,TRUE,-24.2600298141502,1.53365641425643,-0.272010721825986,314
"6321",73.575,15.0589285714286,0.247192919159019,121.875,-61.9033012390137,4,FALSE,11.5820893395905,0.836972260159587,-0.782330867920609,321
"6337",66.4083333333333,-3.3444316436252,-0.0451089370115394,-138.75,27.6186008453369,4,FALSE,10.4743470004749,-1.44011384748204,0.372932224183756,337
"6348",65.4583333333333,17.8705277137737,0.371176495818647,-18.75,-0.952368021011353,4,FALSE,8.8413020184593,-0.218731359165458,-0.0130546246826355,348
"6357",29.675,-4.02184619815668,-0.0442465742074183,110.625,-69.5216979980469,4,TRUE,-5.55922150094004,0.627088764220958,-0.857469755400841,357
"6373",65.6416666666667,6.33518945212494,0.10460872543828,-15,-61.9033012390137,4,FALSE,3.64875600625717,-0.110298669943511,-0.782330867920609,373
"6374",62.675,7.49058659754224,0.138670461725463,101.25,71.4262008666992,4,TRUE,17.0430805107327,0.539726949023386,0.874934656392894,374
"6381",34.8416666666667,-7.62306547619048,-0.17701216991283,43.125,80.9473037719727,4,FALSE,-9.6136590981213,0.14319584581663,0.952197058350705,381
"6382",72.825,6.23074116743472,0.0966740775317225,-136.875,44.761100769043,4,FALSE,13.6642358170664,-1.23726815888126,0.589166220976401,382
"6383",42.4666666666667,-0.292071492575523,0.0559586829102083,93.75,33.3328018188477,4,TRUE,12.7192294372417,0.92252010751888,0.446937965851299,383
"6385",46.6083333333333,-8.55584837429596,-0.143704926573085,-78.75,14.2854995727539,4,FALSE,-8.34784141587377,-0.868411834310149,0.19504375364097,385
"6394",61.725,7.10387224782387,0.135734093231592,112.5,-10.4760398864746,4,FALSE,8.0911956767869,1.22679060374454,-0.143296420772171,394
"6410",65.9583333333333,-0.390324180747569,-0.00492761208832171,56.25,-52.3799018859863,4,FALSE,1.55730588516917,0.45145606802096,-0.678530115022615,410
"6423",35.7583333333333,-9.07599686379928,-0.199416778981189,-16.875,-73.3307037353516,4,FALSE,-11.1681524216459,-0.0895431558239571,-0.891800640782173,423
"6429",56.4333333333333,-0.134503008192524,0.051925755532082,103.125,19.9997005462646,4,TRUE,21.6191897499278,1.09260489643105,0.272010721825986,429
"6432",42.075,-0.58958333333333,0.00889223061990974,116.25,54.2845993041992,4,TRUE,-4.39278137004097,0.914930525361229,0.700051746609707,432
"6434",66.9,-1.00730766769072,-0.0133251302134889,86.25,-58.0938987731934,4,FALSE,3.06666751401464,0.635492805047555,-0.741990864122612,434
"6438",35.1166666666667,-19.0257840501792,-0.411622546837603,-138.75,65.7125015258789,4,TRUE,-14.6872789876222,-0.886367439114107,0.820892757196919,438
"6441",66.15,1.07363031234,0.0182894708355139,30,-54.2845993041992,4,FALSE,1.68414473785218,0.230592246229253,-0.700051746609707,441
"6442",40.375,1.09547971070148,0.0476065751925541,39.375,-8.57131004333496,4,FALSE,-13.6800183163016,0.424133680866021,-0.117325644629951,442
"6444",42.775,-6.3208493343574,-0.120257115017515,-45,8.57131004333496,4,FALSE,-12.5603213032726,-0.506891472254513,0.117325644629951,444
"6447",63.9416666666667,24.2089637736815,0.49078537106974,-11.25,-4.76183986663818,4,FALSE,8.77547788401802,-0.135128126786555,-0.0652454745879316,447
"6449",70.55,8.5588133640553,0.12920604931488,-148.125,-37.1422004699707,4,FALSE,12.0200976410717,-1.43883099402908,-0.495289214522328,449
"6457",36.45,12.1350486431132,0.516946987715917,16.875,31.4281005859375,4,FALSE,-20.141058592673,0.160505532434806,0.422454391047245,457
"6473",52.0416666666667,-5.313964093702,-0.0938149523552658,125.625,-37.1422004699707,4,FALSE,-6.48823569226168,1.20355045412495,-0.495289214522328,473
